repo,number,title,state,merged,created_at,relations,url,important,score,topics
ledgerwatch/erigon-lib,847,e3: move txnum to erigon-lib,merged,True,2023-01-22,author,https://github.com/ledgerwatch/erigon-lib/pull/847,1,4,Isolation & transactions
ledgerwatch/erigon-lib,846,e3: simplify history reader,merged,True,2023-01-22,author,https://github.com/ledgerwatch/erigon-lib/pull/846,0,0,
ledgerwatch/erigon-lib,845,e3: ots_searchTransactionsBefore,merged,True,2023-01-22,author,https://github.com/ledgerwatch/erigon-lib/pull/845,0,1,Isolation & transactions
ledgerwatch/erigon-lib,844,"e3: rename ""stream"" to ""iter""",merged,True,2023-01-21,author,https://github.com/ledgerwatch/erigon-lib/pull/844,0,0,
ledgerwatch/erigon-lib,843,grpc version up,merged,True,2023-01-21,author,https://github.com/ledgerwatch/erigon-lib/pull/843,0,0,
ledgerwatch/erigon-lib,840,"e3: reverse/limited iterators, stream tooling",merged,True,2023-01-20,author,https://github.com/ledgerwatch/erigon-lib/pull/840,0,0,
ledgerwatch/erigon-lib,836,e3: increase some defaults,merged,True,2023-01-17,author,https://github.com/ledgerwatch/erigon-lib/pull/836,0,0,
ledgerwatch/erigon-lib,833, e3: storageRangeAt,merged,True,2023-01-14,author,https://github.com/ledgerwatch/erigon-lib/pull/833,0,1,State / domains / commitment
ledgerwatch/erigon-lib,831,e3: stream.ToBitamp(),merged,True,2023-01-12,author,https://github.com/ledgerwatch/erigon-lib/pull/831,0,0,
ledgerwatch/erigon-lib,829,"Torrent: reduce network chunk, some routers are unhappy",merged,True,2023-01-11,author,https://github.com/ledgerwatch/erigon-lib/pull/829,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,828,e3: invalid txnum table,merged,True,2023-01-10,author,https://github.com/ledgerwatch/erigon-lib/pull/828,1,4,Isolation & transactions
ledgerwatch/erigon-lib,827,mdbx: proper atomic close,merged,True,2023-01-10,author,https://github.com/ledgerwatch/erigon-lib/pull/827,1,4,Storage engine (MDBX/LMDB); Isolation & transactions
ledgerwatch/erigon-lib,826,"bringing hash, address, and chain config into lib",merged,True,2023-01-09,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/826,0,0,
ledgerwatch/erigon-lib,825,kv_temporal: 2nd key for domain,merged,True,2023-01-09,author,https://github.com/ledgerwatch/erigon-lib/pull/825,0,1,State / domains / commitment
ledgerwatch/erigon-lib,824,mdbx: v0.12.3,merged,True,2023-01-07,author,https://github.com/ledgerwatch/erigon-lib/pull/824,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,823,e3: locality index,merged,True,2023-01-06,author,https://github.com/ledgerwatch/erigon-lib/pull/823,0,1,Indexing & perfect hashing
ledgerwatch/erigon-lib,822,kv_temporal: DomainGet,merged,True,2023-01-06,author,https://github.com/ledgerwatch/erigon-lib/pull/822,0,1,State / domains / commitment
ledgerwatch/erigon-lib,818,e3: force merge snapshots before reconst,merged,True,2023-01-02,author,https://github.com/ledgerwatch/erigon-lib/pull/818,1,3,Snapshots / freezer / segments
ledgerwatch/erigon-lib,817,make clang happy,merged,True,2023-01-01,author,https://github.com/ledgerwatch/erigon-lib/pull/817,0,0,
ledgerwatch/erigon-lib,815,a bit rename 22 to v3,merged,True,2022-12-30,author,https://github.com/ledgerwatch/erigon-lib/pull/815,0,0,
ledgerwatch/erigon-lib,814,up log version,merged,True,2022-12-30,author,https://github.com/ledgerwatch/erigon-lib/pull/814,0,0,
ledgerwatch/erigon-lib,813,coherent state cache: change btree type,merged,True,2022-12-30,author,https://github.com/ledgerwatch/erigon-lib/pull/813,1,2,State / domains / commitment; Indexing & perfect hashing
ledgerwatch/erigon-lib,812,make clang happy,closed,False,2022-12-30,author,https://github.com/ledgerwatch/erigon-lib/pull/812,0,0,
ledgerwatch/erigon-lib,811,[wip] test win del opened file,closed,False,2022-12-30,author,https://github.com/ledgerwatch/erigon-lib/pull/811,0,0,
ledgerwatch/erigon-lib,810,etl: remove custom comparators support,merged,True,2022-12-30,author,https://github.com/ledgerwatch/erigon-lib/pull/810,0,0,
ledgerwatch/erigon-lib,809,make clang happy,closed,False,2022-12-30,author,https://github.com/ledgerwatch/erigon-lib/pull/809,0,0,
ledgerwatch/erigon-lib,808,e3: agg cancel background jobs,merged,True,2022-12-29,author,https://github.com/ledgerwatch/erigon-lib/pull/808,0,0,
ledgerwatch/erigon-lib,806,kv: db.ReadOnly() method,merged,True,2022-12-28,author,https://github.com/ledgerwatch/erigon-lib/pull/806,0,0,
ledgerwatch/erigon-lib,805,torrent lib version up,merged,True,2022-12-27,author,https://github.com/ledgerwatch/erigon-lib/pull/805,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,804,kv: tx.Prefix method,merged,True,2022-12-26,author,https://github.com/ledgerwatch/erigon-lib/pull/804,0,0,
ledgerwatch/erigon-lib,803,KV: tx.Range() with stream api,merged,True,2022-12-25,author+reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/803,0,0,
ledgerwatch/erigon-lib,802,e3: BuildMissedIndices errgroup,merged,True,2022-12-24,author,https://github.com/ledgerwatch/erigon-lib/pull/802,0,0,
ledgerwatch/erigon-lib,801,in mem test - don't use writemap ,merged,True,2022-12-23,author,https://github.com/ledgerwatch/erigon-lib/pull/801,0,0,
ledgerwatch/erigon-lib,800,use in-mem db in tests,merged,True,2022-12-23,author,https://github.com/ledgerwatch/erigon-lib/pull/800,0,0,
ledgerwatch/erigon-lib,799,kv_remote: c.Count(),merged,True,2022-12-22,author,https://github.com/ledgerwatch/erigon-lib/pull/799,0,0,
ledgerwatch/erigon-lib,798,kv_remote: server to support thread-safe multi-streams per 1 tx,merged,True,2022-12-22,author,https://github.com/ledgerwatch/erigon-lib/pull/798,0,1,Isolation & transactions
ledgerwatch/erigon-lib,796,e3: kv/temporal prototype 3,merged,True,2022-12-21,author,https://github.com/ledgerwatch/erigon-lib/pull/796,0,0,
ledgerwatch/erigon-lib,792,e3: kv/temporal prototype 2,merged,True,2022-12-20,author,https://github.com/ledgerwatch/erigon-lib/pull/792,0,0,
ledgerwatch/erigon-lib,791,e3: kv/temporal prototype,merged,True,2022-12-19,author,https://github.com/ledgerwatch/erigon-lib/pull/791,0,0,
ledgerwatch/erigon-lib,790,better memdb use in tesets,merged,True,2022-12-19,author,https://github.com/ledgerwatch/erigon-lib/pull/790,0,0,
ledgerwatch/erigon-lib,789,e3: reconst MakeSteps - to check that files are indexed,merged,True,2022-12-19,author,https://github.com/ledgerwatch/erigon-lib/pull/789,0,1,Indexing & perfect hashing
ledgerwatch/erigon-lib,788,e3: prune all keys by DeleteCurrentDuplicates,merged,True,2022-12-18,author,https://github.com/ledgerwatch/erigon-lib/pull/788,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,787,unify logs a bit,merged,True,2022-12-18,author,https://github.com/ledgerwatch/erigon-lib/pull/787,0,0,
ledgerwatch/erigon-lib,786,mdbx: relax a bit merge limit (still leave it stronger than default) ,merged,True,2022-12-17,author,https://github.com/ledgerwatch/erigon-lib/pull/786,1,4,Storage engine (MDBX/LMDB); Snapshots / freezer / segments
ledgerwatch/erigon-lib,785,e3: increase default wal limit,merged,True,2022-12-17,author,https://github.com/ledgerwatch/erigon-lib/pull/785,0,0,
ledgerwatch/erigon-lib,784,yielded changes in txpool,merged,True,2022-12-16,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/784,0,0,
ledgerwatch/erigon-lib,782,e3: cancel background build,merged,True,2022-12-15,author,https://github.com/ledgerwatch/erigon-lib/pull/782,0,0,
ledgerwatch/erigon-lib,781,"e3: handle ""kill -9"" during merge, auto-hide history .ef file if not corresponding .v file",merged,True,2022-12-14,author,https://github.com/ledgerwatch/erigon-lib/pull/781,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,780,e3: more aggressive prune,merged,True,2022-12-14,author,https://github.com/ledgerwatch/erigon-lib/pull/780,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,779,e3: auto-remove useless files ,merged,True,2022-12-14,author,https://github.com/ledgerwatch/erigon-lib/pull/779,0,0,
ledgerwatch/erigon-lib,774,e3: earlier flush,merged,True,2022-12-10,author,https://github.com/ledgerwatch/erigon-lib/pull/774,0,1,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,771,mdbx: runtime options are changeable in Ascedee mode,merged,True,2022-12-07,author,https://github.com/ledgerwatch/erigon-lib/pull/771,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,770,mdbx: dirtySpace option expose,merged,True,2022-12-07,author,https://github.com/ledgerwatch/erigon-lib/pull/770,1,6,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,769,mdbx bindings: remove txn.RawRead field,merged,True,2022-12-07,author,https://github.com/ledgerwatch/erigon-lib/pull/769,1,4,Storage engine (MDBX/LMDB); Isolation & transactions
ledgerwatch/erigon-lib,768,e3: no wal support,merged,True,2022-12-07,author,https://github.com/ledgerwatch/erigon-lib/pull/768,0,0,
ledgerwatch/erigon-lib,767,mdbx: add BeginRwAsync method,merged,True,2022-12-07,author,https://github.com/ledgerwatch/erigon-lib/pull/767,1,4,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,765,"revert: ""Sentinel interfaces #748""",closed,False,2022-12-05,author,https://github.com/ledgerwatch/erigon-lib/pull/765,0,0,
ledgerwatch/erigon-lib,764,[wip] e3: dont add to context files > endMinMax,closed,False,2022-12-04,author,https://github.com/ledgerwatch/erigon-lib/pull/764,0,0,
ledgerwatch/erigon-lib,763,e3: buildFiles: return error when can,merged,True,2022-12-04,author,https://github.com/ledgerwatch/erigon-lib/pull/763,0,0,
ledgerwatch/erigon-lib,759,log experiment enabling,merged,True,2022-12-03,author,https://github.com/ledgerwatch/erigon-lib/pull/759,0,0,
ledgerwatch/erigon-lib,757,mdbx: reproducibility of benchmarks,merged,True,2022-12-02,author,https://github.com/ledgerwatch/erigon-lib/pull/757,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,756,e3: optimize incremental hashstate,merged,True,2022-12-02,author,https://github.com/ledgerwatch/erigon-lib/pull/756,0,1,State / domains / commitment
ledgerwatch/erigon-lib,755,txpool to consider available gas in Best call,merged,True,2022-12-02,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/755,0,0,
ledgerwatch/erigon-lib,754,txpool to consider available gas in Best call,closed,False,2022-11-30,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/754,0,0,
ledgerwatch/erigon-lib,753,e3: option to discard all history writes. useful to test execution performance.,merged,True,2022-11-30,author,https://github.com/ledgerwatch/erigon-lib/pull/753,0,0,
ledgerwatch/erigon-lib,752,e3: option to discard all history writes. useful to test execution performance.,merged,True,2022-11-30,author,https://github.com/ledgerwatch/erigon-lib/pull/752,0,0,
ledgerwatch/erigon-lib,751,tests speedup,merged,True,2022-11-30,author,https://github.com/ledgerwatch/erigon-lib/pull/751,0,0,
ledgerwatch/erigon-lib,750,grpc version up,merged,True,2022-11-30,author,https://github.com/ledgerwatch/erigon-lib/pull/750,0,0,
ledgerwatch/erigon-lib,745,hotfix(downloader): detect ipv6 only on linux #6117,merged,True,2022-11-24,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/745,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,744,mdbx: remove deprecated cmp_suffix32 feature ,merged,True,2022-11-24,author,https://github.com/ledgerwatch/erigon-lib/pull/744,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,741,[wip] E3 locality index,closed,False,2022-11-20,author,https://github.com/ledgerwatch/erigon-lib/pull/741,0,1,Indexing & perfect hashing
ledgerwatch/erigon-lib,739,"Downloader extract, step2",merged,True,2022-11-18,author,https://github.com/ledgerwatch/erigon-lib/pull/739,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,738,up some deps,merged,True,2022-11-16,author,https://github.com/ledgerwatch/erigon-lib/pull/738,0,0,
ledgerwatch/erigon-lib,737,txpool: honour nonce while sorting txs,merged,True,2022-11-15,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/737,0,0,
ledgerwatch/erigon-lib,732,e3: wal ram configure,merged,True,2022-11-11,author,https://github.com/ledgerwatch/erigon-lib/pull/732,0,0,
ledgerwatch/erigon-lib,731,fix(test): eliminate race conditions,closed,False,2022-11-10,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/731,0,0,
ledgerwatch/erigon-lib,729,e3: tmpdir,merged,True,2022-11-07,author,https://github.com/ledgerwatch/erigon-lib/pull/729,0,0,
ledgerwatch/erigon-lib,728,e3: parallel miss idx,merged,True,2022-11-07,author,https://github.com/ledgerwatch/erigon-lib/pull/728,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,724,e3: prune debug log,merged,True,2022-11-03,author,https://github.com/ledgerwatch/erigon-lib/pull/724,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,723,e3: build files sequentially,merged,True,2022-11-02,author,https://github.com/ledgerwatch/erigon-lib/pull/723,0,0,
ledgerwatch/erigon-lib,719,e3_seq_exec,merged,True,2022-11-01,author,https://github.com/ledgerwatch/erigon-lib/pull/719,0,0,
ledgerwatch/erigon-lib,718,e3: background merge,merged,True,2022-11-01,author,https://github.com/ledgerwatch/erigon-lib/pull/718,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,716,"e3: eth_traceTransaction, eth_replayTransaction, eth_call, ...",merged,True,2022-10-31,author,https://github.com/ledgerwatch/erigon-lib/pull/716,0,1,Isolation & transactions
ledgerwatch/erigon-lib,714,e3: more merge logs,merged,True,2022-10-29,author,https://github.com/ledgerwatch/erigon-lib/pull/714,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,713,e3: wal preallocate historyKey,merged,True,2022-10-29,author,https://github.com/ledgerwatch/erigon-lib/pull/713,0,0,
ledgerwatch/erigon-lib,712,e3: try move old data from db as early as possible,merged,True,2022-10-29,author,https://github.com/ledgerwatch/erigon-lib/pull/712,0,0,
ledgerwatch/erigon-lib,711,e3: add merge logs,merged,True,2022-10-29,author,https://github.com/ledgerwatch/erigon-lib/pull/711,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,710,"e3: less small merges, parallel merge",merged,True,2022-10-29,author,https://github.com/ledgerwatch/erigon-lib/pull/710,1,2,Snapshots / freezer / segments; ETL / staged sync / pruning
ledgerwatch/erigon-lib,709,e3: wait group for apply loop,merged,True,2022-10-29,author,https://github.com/ledgerwatch/erigon-lib/pull/709,0,0,
ledgerwatch/erigon-lib,708,"e3: parallel exec, rotate and partial-flush of indices wal - while main thread is idle",merged,True,2022-10-28,author,https://github.com/ledgerwatch/erigon-lib/pull/708,1,2,Storage engine (MDBX/LMDB); ETL / staged sync / pruning
ledgerwatch/erigon-lib,707,"E3: parallel exec, apply on roTx",merged,True,2022-10-27,author,https://github.com/ledgerwatch/erigon-lib/pull/707,1,2,Isolation & transactions; ETL / staged sync / pruning
ledgerwatch/erigon-lib,706,revert_o2 changes,merged,True,2022-10-26,author,https://github.com/ledgerwatch/erigon-lib/pull/706,0,0,
ledgerwatch/erigon-lib,705,revert last mdbx change - because some suspicious bug-report,merged,True,2022-10-26,author,https://github.com/ledgerwatch/erigon-lib/pull/705,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,703,e3: better prune logs,merged,True,2022-10-25,author,https://github.com/ledgerwatch/erigon-lib/pull/703,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,702,up some deps,merged,True,2022-10-25,author,https://github.com/ledgerwatch/erigon-lib/pull/702,0,0,
ledgerwatch/erigon-lib,701,add DECOMPRESS_CONDENSITY env variable,merged,True,2022-10-24,author,https://github.com/ledgerwatch/erigon-lib/pull/701,1,6,Compression / encoding
ledgerwatch/erigon-lib,700,cache validation check,merged,True,2022-10-23,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/700,0,0,
ledgerwatch/erigon-lib,699,E3: par logs,merged,True,2022-10-22,author,https://github.com/ledgerwatch/erigon-lib/pull/699,0,0,
ledgerwatch/erigon-lib,698,fix linter warnings,merged,True,2022-10-22,author,https://github.com/ledgerwatch/erigon-lib/pull/698,0,0,
ledgerwatch/erigon-lib,697,eliasfano: To fix checkptr fatal error ,merged,True,2022-10-22,author,https://github.com/ledgerwatch/erigon-lib/pull/697,1,3,Indexing & perfect hashing
ledgerwatch/erigon-lib,694,e3: paralle indice build,merged,True,2022-10-21,author,https://github.com/ledgerwatch/erigon-lib/pull/694,0,0,
ledgerwatch/erigon-lib,693,e3: parallel build missed indices,merged,True,2022-10-21,author,https://github.com/ledgerwatch/erigon-lib/pull/693,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,691,compress: to use less ram,merged,True,2022-10-20,author,https://github.com/ledgerwatch/erigon-lib/pull/691,1,3,Compression / encoding
ledgerwatch/erigon-lib,689,add fileName to decompressor panic,merged,True,2022-10-20,author,https://github.com/ledgerwatch/erigon-lib/pull/689,1,6,Compression / encoding
ledgerwatch/erigon-lib,688,up grpc and log deps,merged,True,2022-10-19,author,https://github.com/ledgerwatch/erigon-lib/pull/688,0,0,
ledgerwatch/erigon-lib,687,e3: nil writer fix,merged,True,2022-10-18,author,https://github.com/ledgerwatch/erigon-lib/pull/687,0,0,
ledgerwatch/erigon-lib,686,e3: nil writer fix,merged,True,2022-10-18,author,https://github.com/ledgerwatch/erigon-lib/pull/686,0,0,
ledgerwatch/erigon-lib,683,e3: write history and indices to etl ,merged,True,2022-10-14,author,https://github.com/ledgerwatch/erigon-lib/pull/683,1,3,ETL / staged sync / pruning
ledgerwatch/erigon-lib,682,feat: implement eliasfano32.Min(),merged,True,2022-10-13,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/682,1,3,Indexing & perfect hashing
ledgerwatch/erigon-lib,681,e3: simplify no state reader,closed,False,2022-10-13,author,https://github.com/ledgerwatch/erigon-lib/pull/681,0,1,State / domains / commitment
ledgerwatch/erigon-lib,680,e3: BuildMissedIndices parallel ,merged,True,2022-10-13,author,https://github.com/ledgerwatch/erigon-lib/pull/680,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,678,some fail-fast asserts about merge files ,merged,True,2022-10-12,author,https://github.com/ledgerwatch/erigon-lib/pull/678,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,675,e3: prune limited amount before commit,merged,True,2022-10-11,author,https://github.com/ledgerwatch/erigon-lib/pull/675,1,2,Isolation & transactions; ETL / staged sync / pruning
ledgerwatch/erigon-lib,674,e3: prevent files ranges overlap (kill -9 during merge handle),merged,True,2022-10-10,author,https://github.com/ledgerwatch/erigon-lib/pull/674,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,673,[wip] e3: prune limit,closed,False,2022-10-10,author,https://github.com/ledgerwatch/erigon-lib/pull/673,0,1,ETL / staged sync / pruning
ledgerwatch/erigon-lib,672,erigon3: cli command to force merge snapshots,merged,True,2022-10-10,author,https://github.com/ledgerwatch/erigon-lib/pull/672,1,3,Snapshots / freezer / segments
ledgerwatch/erigon-lib,671,e3: agg atomic,merged,True,2022-10-09,author,https://github.com/ledgerwatch/erigon-lib/pull/671,0,1,Isolation & transactions
ledgerwatch/erigon-lib,669,e3: fix close nil ptr,merged,True,2022-10-06,author,https://github.com/ledgerwatch/erigon-lib/pull/669,0,0,
ledgerwatch/erigon-lib,668,agg22 madv helpers,merged,True,2022-10-05,author,https://github.com/ledgerwatch/erigon-lib/pull/668,0,0,
ledgerwatch/erigon-lib,667,Madv helpers,merged,True,2022-10-04,author,https://github.com/ledgerwatch/erigon-lib/pull/667,0,0,
ledgerwatch/erigon-lib,666,mdbx mergeThreshold option #665,merged,True,2022-10-03,author,https://github.com/ledgerwatch/erigon-lib/pull/666,1,4,Storage engine (MDBX/LMDB); Snapshots / freezer / segments
ledgerwatch/erigon-lib,665,mdbx mergeThreshold option,closed,False,2022-10-03,author,https://github.com/ledgerwatch/erigon-lib/pull/665,1,4,Storage engine (MDBX/LMDB); Snapshots / freezer / segments
ledgerwatch/erigon-lib,664,eliasfano32.Max() method on serialized bytes ,merged,True,2022-10-03,author,https://github.com/ledgerwatch/erigon-lib/pull/664,1,3,Indexing & perfect hashing
ledgerwatch/erigon-lib,663,erigon3: step toward background snapshots build,merged,True,2022-10-01,author,https://github.com/ledgerwatch/erigon-lib/pull/663,1,2,Snapshots / freezer / segments
ledgerwatch/erigon-lib,662,agg print stats at startup,merged,True,2022-10-01,author,https://github.com/ledgerwatch/erigon-lib/pull/662,0,0,
ledgerwatch/erigon-lib,661,ef revert to unsafe.pointer use,merged,True,2022-09-30,author,https://github.com/ledgerwatch/erigon-lib/pull/661,0,0,
ledgerwatch/erigon-lib,660,[don't merge] ef search bug reproduce,closed,False,2022-09-30,author,https://github.com/ledgerwatch/erigon-lib/pull/660,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,659,erigon3: build .vi after downloading,merged,True,2022-09-29,author,https://github.com/ledgerwatch/erigon-lib/pull/659,1,3,Indexing & perfect hashing
ledgerwatch/erigon-lib,658,erigon3: simplify history reader (fixing edge case of reading history from files),merged,True,2022-09-28,author,https://github.com/ledgerwatch/erigon-lib/pull/658,0,0,
ledgerwatch/erigon-lib,657,erigon3: allow set workers amount for history compress and merge,merged,True,2022-09-28,author,https://github.com/ledgerwatch/erigon-lib/pull/657,1,4,Snapshots / freezer / segments; Compression / encoding
ledgerwatch/erigon-lib,656,erigon3: use workers for merge,closed,False,2022-09-28,author,https://github.com/ledgerwatch/erigon-lib/pull/656,0,1,Snapshots / freezer / segments
ledgerwatch/erigon-lib,654,erigon3: build .efi after download,merged,True,2022-09-26,author,https://github.com/ledgerwatch/erigon-lib/pull/654,1,3,Indexing & perfect hashing
ledgerwatch/erigon-lib,653,erigon22: non-pointer btree,merged,True,2022-09-25,author,https://github.com/ledgerwatch/erigon-lib/pull/653,0,1,Indexing & perfect hashing
ledgerwatch/erigon-lib,652,[wip] erigon22: skip unindexed files,closed,False,2022-09-25,author,https://github.com/ledgerwatch/erigon-lib/pull/652,0,1,Indexing & perfect hashing
ledgerwatch/erigon-lib,651,Compress params change,merged,True,2022-09-24,author,https://github.com/ledgerwatch/erigon-lib/pull/651,1,3,Compression / encoding
ledgerwatch/erigon-lib,649,clean deps,merged,True,2022-09-22,author,https://github.com/ledgerwatch/erigon-lib/pull/649,0,0,
ledgerwatch/erigon-lib,648,remove sequential compressor,merged,True,2022-09-22,author,https://github.com/ledgerwatch/erigon-lib/pull/648,1,3,Compression / encoding
ledgerwatch/erigon-lib,646,changed baseFeeCap from uint64 -> uint256,merged,True,2022-09-20,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/646,0,0,
ledgerwatch/erigon-lib,644,tests: one-liner to create tx,merged,True,2022-09-20,author,https://github.com/ledgerwatch/erigon-lib/pull/644,0,1,Isolation & transactions
ledgerwatch/erigon-lib,643,"remove libmdbx git-submodule, make db-tools work on vendored to mdbx-go .c code (after ""make dist"") #5392",merged,True,2022-09-16,author,https://github.com/ledgerwatch/erigon-lib/pull/643,1,6,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,638,aggregator22: read dir without idx,merged,True,2022-09-13,author,https://github.com/ledgerwatch/erigon-lib/pull/638,0,0,
ledgerwatch/erigon-lib,637,erigon22: skip tmp files by regexp,merged,True,2022-09-13,author,https://github.com/ledgerwatch/erigon-lib/pull/637,0,0,
ledgerwatch/erigon-lib,636,remove file by extension,merged,True,2022-09-12,author,https://github.com/ledgerwatch/erigon-lib/pull/636,0,0,
ledgerwatch/erigon-lib,635,uint 256 lib up,merged,True,2022-09-12,author,https://github.com/ledgerwatch/erigon-lib/pull/635,0,0,
ledgerwatch/erigon-lib,634,dir remove ext,merged,True,2022-09-12,author,https://github.com/ledgerwatch/erigon-lib/pull/634,0,0,
ledgerwatch/erigon-lib,632,fix lint ,merged,True,2022-09-09,author,https://github.com/ledgerwatch/erigon-lib/pull/632,0,0,
ledgerwatch/erigon-lib,631,MDBX does support empty keys,merged,True,2022-09-08,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/631,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,630,erigon22: history iterator v3,merged,True,2022-09-08,author,https://github.com/ledgerwatch/erigon-lib/pull/630,0,0,
ledgerwatch/erigon-lib,629,enable some test,merged,True,2022-09-08,author,https://github.com/ledgerwatch/erigon-lib/pull/629,0,0,
ledgerwatch/erigon-lib,628,erigon22: history iterator v2,merged,True,2022-09-08,author,https://github.com/ledgerwatch/erigon-lib/pull/628,0,0,
ledgerwatch/erigon-lib,627,Erigon22: use history iterator #5303,merged,True,2022-09-07,author,https://github.com/ledgerwatch/erigon-lib/pull/627,0,0,
ledgerwatch/erigon-lib,626,erigon22: HistoryIterator1 v1,merged,True,2022-09-06,author,https://github.com/ledgerwatch/erigon-lib/pull/626,0,0,
ledgerwatch/erigon-lib,624,erigon22: fix infinity loop,merged,True,2022-09-06,author,https://github.com/ledgerwatch/erigon-lib/pull/624,0,0,
ledgerwatch/erigon-lib,623,erigon22: historyReader22 and more tests,merged,True,2022-09-05,author,https://github.com/ledgerwatch/erigon-lib/pull/623,0,0,
ledgerwatch/erigon-lib,621,returning an error if offset is wrong,merged,True,2022-09-04,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/621,0,0,
ledgerwatch/erigon-lib,614,mdbx more metrics,merged,True,2022-08-31,author,https://github.com/ledgerwatch/erigon-lib/pull/614,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,613,mdbx more metrics,merged,True,2022-08-31,author,https://github.com/ledgerwatch/erigon-lib/pull/613,1,3,Storage engine (MDBX/LMDB)
ledgerwatch/erigon-lib,612,check with bor,merged,True,2022-08-30,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/612,0,0,
ledgerwatch/erigon-lib,608,history22: small renames,merged,True,2022-08-29,author,https://github.com/ledgerwatch/erigon-lib/pull/608,0,0,
ledgerwatch/erigon-lib,605,erigon22: recent history read,merged,True,2022-08-28,author,https://github.com/ledgerwatch/erigon-lib/pull/605,0,0,
ledgerwatch/erigon-lib,604,Parse transaction for bor,merged,True,2022-08-26,reviewed-by,https://github.com/ledgerwatch/erigon-lib/pull/604,0,1,Isolation & transactions
ledgerwatch/erigon-lib,603,erigon22: step toward /tests ,merged,True,2022-08-25,author,https://github.com/ledgerwatch/erigon-lib/pull/603,0,0,
ledgerwatch/erigon-lib,600,metrics version up,merged,True,2022-08-24,author,https://github.com/ledgerwatch/erigon-lib/pull/600,0,0,
ledgerwatch/erigon-lib,599,clean,merged,True,2022-08-22,author,https://github.com/ledgerwatch/erigon-lib/pull/599,0,0,
ledgerwatch/erigon-lib,598,Compress: limit patternMaxDepth,merged,True,2022-08-22,author,https://github.com/ledgerwatch/erigon-lib/pull/598,1,3,Compression / encoding
ledgerwatch/erigon-lib,597,InvertedIndex don't loose last key,merged,True,2022-08-22,author,https://github.com/ledgerwatch/erigon-lib/pull/597,0,1,Indexing & perfect hashing
ledgerwatch/erigon-lib,596,get code/acc/storage index from aggregator,merged,True,2022-08-19,author,https://github.com/ledgerwatch/erigon-lib/pull/596,1,2,State / domains / commitment; Indexing & perfect hashing
ledgerwatch/erigon-lib,595,domain: docs of tables format,merged,True,2022-08-18,author,https://github.com/ledgerwatch/erigon-lib/pull/595,1,2,State / domains / commitment; Compression / encoding; On-disk / DB format & migration
ledgerwatch/erigon-lib,594,kvcache: reduce new block wait timeout ,merged,True,2022-08-18,author,https://github.com/ledgerwatch/erigon-lib/pull/594,0,0,
ledgerwatch/erigon-lib,592,Lint fix,merged,True,2022-08-17,author,https://github.com/ledgerwatch/erigon-lib/pull/592,0,0,
